PRICE_0,SMA_2,SMA_4,SMA_8,SMA_16,SMA_32,SMA_64,SMA_128,EMA_2,EMA_4,EMA_8,EMA_16,EMA_32,EMA_64,EMA_128,DEMA_2,DEMA_4,DEMA_8,DEMA_16,DEMA_32,DEMA_64,DEMA_128,TEMA_2,TEMA_4,TEMA_8,TEMA_16,TEMA_32,TEMA_64,TEMA_128,RSL_2,RSL_4,RSL_8,RSL_16,RSL_32,RSL_64,RSL_128,SPL_2,SPL_4,SPL_8,SPL_16,SPL_32,SPL_64,SPL_128
34673.9,34529.69,34466.195,34480.19,34405.70625,37218.93031,35839.47875,,36164.62762,36164.60357,36163.80703,36117.72977,36038.56988,34873.79088,,37065.71398,37065.83942,37067.33487,37101.1336,37039.8971,34772.30734,,36219.72054,36219.53772,36221.11562,36335.41,36423.14488,34689.45801,,34673.9,34986.9,35410.99,36413.6,41286.67,41286.67,,34385.48,33818.5,33818.5,31580,31580,30743.06,
36002.25,35338.075,35012.1325,34554.0975,34440.9575,37053.79219,35893.04719,,36160.41002,36160.3866,36159.61074,36114.7303,36037.62651,34903.10151,,37033.98349,37034.10628,37035.58304,37069.66961,37012.02635,34832.80321,,36183.16563,36182.98497,36184.50369,36296.10974,36385.06572,34782.48105,,36002.25,36002.25,36002.25,36413.6,40978.57,41286.67,,34673.9,34385.48,33818.5,31580,31580,30743.06,
37371.38,36686.815,35608.2525,34996.845,34628.21,36945.73906,35938.65719,,36191.46053,36191.43771,36190.68175,36146.95208,36071.82531,34966.3907,,37072.88903,37073.00925,37074.46753,37108.80136,37054.56247,34959.56132,,36251.54063,36251.3621,36252.82387,36361.80914,36451.80127,34972.37097,,37371.38,37371.38,37371.38,37371.38,40978.57,41286.67,,36002.25,34385.48,33818.5,31580,31580,30743.06,
37045.13,37208.255,36273.165,35291.8475,34806.12062,36841.99031,35979.77594,,36213.07241,36213.05017,36212.31335,36169.69076,36096.46594,35019.01701,,37093.25101,37093.36876,37094.80877,37129.35244,37078.34048,35063.65453,,36291.478,36291.30157,36292.70853,36399.13921,36489.99829,35126.30382,,37371.38,37371.38,37371.38,37371.38,40978.57,41286.67,,37045.13,34673.9,33818.5,31580,31580,30743.06,
38198.34,37621.735,37154.275,35810.235,35219.76688,36767.47562,36053.08406,,36262.7041,36262.68242,36261.96402,36220.407,36149.01279,35098.50009,,37169.26914,37169.38448,37170.80645,37205.52546,37157.57365,35219.51766,,36413.26721,36413.09286,36414.44705,36518.38792,36609.95917,35355.07128,,38198.34,38198.34,38198.34,38198.34,40978.57,41286.67,,37045.13,36002.25,33818.5,32254.62,31580,30743.06,
38365.86,38282.1,37745.1775,36378.655,35601.71938,36709.79656,36140.48484,,36314.63388,36314.61273,36313.91207,36273.38114,36203.74976,35179.17564,,37249.46215,37249.57517,37250.97933,37285.84184,37240.79332,35375.88869,,36539.69232,36539.52,36540.82339,36642.33777,36734.47961,35581.92176,,38365.86,38365.86,38365.86,38365.86,40978.57,41286.67,,38198.34,37045.13,34385.48,33818.5,31580,30743.06,
39546.01,38955.935,38288.835,36948.54375,35860.56563,36706.90281,36242.76547,,36393.44793,36393.4273,36392.74372,36353.20136,36285.2683,35285.68379,,37382.36727,37382.47803,37383.86462,37418.84127,37376.5484,35581.50936,,36742.68067,36742.51036,36743.76481,36842.91459,36935.49751,35879.21237,,39546.01,39546.01,39546.01,39546.01,40978.57,41286.67,,38365.86,37045.13,34385.48,33818.5,31580,30743.06,
39876.98,39711.495,38996.7975,37634.98125,36166.31688,36685.37813,36342.32516,,36477.38846,36477.36833,36476.70122,36438.11169,36371.81557,35396.31744,,37524.39629,37524.50487,37525.87412,37560.93783,37521.26156,35792.98245,,36956.81259,36956.64425,36957.85155,37054.69715,37147.60269,36181.92148,,39876.98,39876.98,39876.98,39876.98,40978.57,41286.67,,39546.01,38198.34,34673.9,33818.5,31580,30743.06,
39144.5,39510.74,39233.3375,38193.80625,36336.99813,36642.23281,36452.88234,,36540.89112,36540.87146,36540.22024,36502.54951,36437.83187,35485.55988,,37624.96087,37625.06734,37626.41949,37661.54527,37624.35457,35959.89811,,37107.07058,37106.90418,37108.06605,37202.66639,37295.78629,36415.40054,,39876.98,39876.98,39876.98,39876.98,40978.57,41286.67,,39144.5,38365.86,36002.25,33818.5,31580,30743.06,
38700,38922.25,39316.8725,38531.025,36542.56125,36580.79813,36577.20953,,36591.69368,36591.67449,36591.03859,36554.25422,36491.05935,35561.19376,,37699.86312,37699.96753,37701.30283,37736.46764,37701.63895,36098.22536,,37217.69111,37217.52662,37218.64469,37311.05725,37404.29253,36604.22831,,39144.5,39876.98,39876.98,39876.98,40978.57,41286.67,,38700,38700,37045.13,33818.5,31580,30817.77,
38473.08,38586.54,39048.64,38668.7375,36832.79125,36530.325,36682.32453,,36635.44685,36635.4281,36634.80699,36598.87808,36537.15285,35628.91205,,37760.58056,37760.68298,37762.00167,37797.18425,37764.601,36219.59798,,37306.19161,37306.029,37307.10485,37397.38563,37490.64587,36766.23998,,38700,39876.98,39876.98,39876.98,40978.57,41286.67,,38473.08,38473.08,37045.13,33818.5,31580,30817.77,
38108.88,38290.98,38606.615,38801.70625,37046.77687,36461.3325,36783.00219,,36669.31888,36669.30056,36668.69373,36633.59077,36573.28451,35685.92281,,37801.6808,37801.78129,37803.08362,37838.26436,37807.81651,36318.72991,,37364.79962,37364.63886,37365.67399,37453.87757,37547.0802,36893.9583,,38473.08,39144.5,39876.98,39876.98,40978.57,41286.67,,38108.88,38108.88,38108.88,33818.5,31580,30817.77,
35610.72,36859.8,37723.17,38478.25375,37144.24437,36293.58719,36839.59609,,36645.25981,36645.24191,36644.64887,36610.3437,36551.40805,35684.21365,,37728.37397,37728.47258,37729.75879,37764.91963,37736.50322,36300.96847,,37253.29341,37253.13447,37254.13032,37340.30982,37433.37948,36847.43602,,38108.88,38700,39876.98,39876.98,39876.98,41286.67,,35610.72,35610.72,35610.72,33818.5,31580,30817.77,
35217.26,35413.99,36852.485,38084.67875,37231.66687,36169.69656,36902.36578,,36613.16993,36613.15243,36612.57272,36579.03845,36521.42719,35673.72031,,37640.57568,37640.67247,37641.9428,37677.06709,37650.58389,36266.35793,,37121.71456,37121.55741,37122.51536,37206.72251,37299.59048,36776.97008,,35610.72,38473.08,39876.98,39876.98,39876.98,41286.67,,35217.26,35217.26,35217.26,34385.48,31580,30817.77,
36742.22,35979.74,36419.77,37734.205,37341.37438,36078.14688,36994.93531,,36616.03771,36616.0206,36615.45377,36582.66471,36526.3337,35697.46475,,37623.41627,37623.51129,37624.76599,37659.83839,37635.19549,36300.14943,,37096.50326,37096.34787,37097.26924,37179.55438,37272.15804,36809.23843,,36742.22,38108.88,39876.98,39876.98,39876.98,41286.67,,35217.26,35217.26,35217.26,34385.48,31580,31580,
36532.92,36637.57,36025.78,37316.1975,37475.58938,36049.27656,37069.25188,,36614.21094,36614.19421,36613.63984,36581.57142,36526.47845,35715.8264,,37597.66271,37597.756,37598.99531,37634.00169,37611.11123,36323.22337,,37058.92926,37058.7756,37059.66167,37140.07378,37232.35611,36825.73232,,36742.22,36742.22,39144.5,39876.98,39876.98,41286.67,,36532.92,35217.26,35217.26,34673.9,31580,31580,
36574.86,36553.89,36266.815,36994.9925,37594.39938,36000.05281,37139.17188,,36613.35549,36613.33912,36612.7968,36581.42552,36527.53023,35734.50105,,37574.59101,37574.68263,37575.90678,37610.83414,37589.61294,36346.9624,,37025.83587,37025.68392,37026.53591,37105.12262,37197.03178,36843.50154,,36574.86,36742.22,38700,39876.98,39876.98,41286.67,,36532.92,35217.26,35217.26,35217.26,31580,31580,
37680,37127.43,36882.5,36867.4925,37699.25875,36070.10813,37201.39453,,36636.29408,36636.27806,36635.74741,36605.05077,36552.31452,35776.33973,,37599.30316,37599.39315,37600.60239,37635.43876,37615.80805,36416.56881,,37064.08462,37063.93435,37064.75342,37141.56107,37233.04997,36929.60025,,37680,37680,38473.08,39876.98,39876.98,41286.67,,36574.86,36532.92,35217.26,35217.26,31580,31580,
37461.99,37570.995,37062.4425,36741.10625,37704.92188,36166.56594,37256.27672,,36653.86208,36653.8464,36653.32704,36623.28352,36571.66932,35812.20463,,37613.57581,37613.66423,37614.85879,37649.59318,37631.47832,36473.91363,,37086.51968,37086.37105,37087.15833,37162.23197,37253.25789,36997.05241,,37680,37680,38108.88,39876.98,39876.98,41286.67,,37461.99,36532.92,35217.26,35217.26,31580,31580,
36376.39,36919.19,37023.31,36524.545,37663.12563,36234.62313,37291.57047,,36648.02056,36648.00522,36647.49678,36618.08577,36567.55818,35824.08222,,37581.81126,37581.89813,37583.07825,37617.70057,37601.03081,36483.48803,,37040.47375,37040.32675,37041.08331,37114.46674,37204.99101,36993.35867,,37461.99,37680,37680,39876.98,39876.98,41286.67,,36376.39,36376.39,35217.26,35217.26,31580,31580,
35994.98,36185.685,36878.34,36572.5775,37525.41563,36372.59125,37312.17328,,36634.41555,36634.40052,36633.90268,36605.1044,36555.62946,35827.64259,,37535.4307,37535.51608,37536.68198,37571.18297,37555.89122,36476.79698,,36973.27833,36973.13293,36973.85981,37045.59561,37135.58327,36966.00746,,36376.39,37680,37680,39876.98,39876.98,41286.67,,35994.98,35994.98,35217.26,35217.26,32254.62,31580,
36177,36085.99,36502.59,36692.545,37388.61188,36495.16562,37331.83688,,36624.9843,36624.96958,36624.48201,36596.2775,36547.82267,35834.84584,,37498.18503,37498.26895,37499.42087,37533.79203,37519.81465,36477.67032,,36920.3825,36920.23867,36920.93687,36991.06643,37080.48593,36950.5946,,36177,37461.99,37680,39876.98,39876.98,41286.67,,35994.98,35994.98,35994.98,35217.26,33818.5,31580,
34760.9,35468.95,35827.3175,36444.88,37089.5425,36475.05406,37334.87922,,36586.94176,36586.92735,36586.44972,36558.82082,36511.35486,35812.92857,,37405.05591,37405.13841,37406.27657,37440.51014,37427.7867,36421.16422,,36785.08291,36784.94062,36785.61109,36854.17465,36942.99762,36850.55404,,36177,36376.39,37680,39876.98,39876.98,41286.67,,34760.9,34760.9,34760.9,34760.9,33818.5,31580,
35267.17,35014.035,35550.0125,36286.66125,36801.42938,36483.87312,37341.9175,,36560.27971,36560.26558,36559.79761,36532.72686,36486.21981,35801.90315,,37335.74287,37335.82399,37336.94861,37371.03747,37359.51061,36387.04852,,36686.50522,36686.36445,36687.00811,36754.04477,36842.24574,36785.13998,,35267.17,36177,37680,39144.5,39876.98,41286.67,,34760.9,34760.9,34760.9,34760.9,33818.5,31580,
35728.47,35497.82,35483.385,36180.8625,36587.9275,36462.46281,37325.65359,,36543.64351,36543.62967,36543.17106,36516.64172,36471.06482,35800.43448,,37287.29394,37287.37372,37288.48501,37322.42269,37312.0379,36372.43766,,36619.86457,36619.7253,36620.34303,36685.89079,36773.44697,36749.68794,,35728.47,36177,37680,38700,39876.98,41286.67,,35267.17,34760.9,34760.9,34760.9,33818.5,31580,
35633.91,35681.19,35347.6125,35925.10125,36396.29688,36469.42906,37297.20719,,36525.62899,36525.61542,36525.16589,36499.16189,36454.48749,35797.13697,,37236.89586,37236.97433,37238.07252,37271.85309,37262.55858,36354.58113,,36550.94062,36550.80282,36551.39548,36615.49127,36702.38235,36710.0904,,35728.47,35728.47,37461.99,38473.08,39876.98,41286.67,,35633.91,34760.9,34760.9,34760.9,33818.5,31580,
35828.61,35731.26,35614.54,35720.92875,36231.0175,36531.90437,37281.09406,,36511.96195,36511.94865,36511.50793,36486.01381,36442.21539,35797.75409,,37195.88336,37195.96054,37197.04584,37230.66394,37222.41047,36344.87299,,36496.56894,36496.43259,36497.00098,36559.6807,36645.88866,36683.28868,,35828.61,35828.61,36376.39,38108.88,39876.98,41286.67,,35633.91,35267.17,34760.9,34760.9,33818.5,31580,
35106.25,35467.43,35574.31,35562.16125,36043.35313,36545.065,37238.65906,,36484.66657,36484.65353,36484.22137,36459.22228,36416.27431,35784.32682,,37128.54258,37128.61852,37129.69114,37163.14187,37155.88261,36307.65552,,36403.53926,36403.40434,36403.94926,36465.24779,36550.75671,36616.17177,,35828.61,35828.61,36177,37680,39876.98,41286.67,,35106.25,35106.25,34760.9,34760.9,33818.5,31580,
36104.61,35605.43,35668.345,35575.865,36074.22125,36609.23281,37193.88078,,36477.35779,36477.345,36476.92115,36452.40281,36410.28077,35790.48612,,37101.68334,37101.75807,37102.81821,37136.09717,37129.78754,36309.79164,,36371.44791,36371.31439,36371.8366,36431.78783,36516.58373,36608.42908,,36104.61,36104.61,36177,37680,39876.98,41286.67,,35106.25,35106.25,34760.9,34760.9,33818.5,31580,
36442.08,36273.345,35870.3875,35609,36150.7725,36691.21969,37152.94453,,36476.68583,36476.67328,36476.25751,36452.20619,36410.88647,35802.89743,,37088.46031,37088.53385,37089.58172,37122.68491,37117.28251,36324.48632,,36359.82212,36359.68998,36360.1902,36418.82709,36502.89777,36619.67532,,36442.08,36442.08,36442.08,37680,39876.98,41286.67,,36104.61,35106.25,34760.9,34760.9,34385.48,31580,
36405.98,36424.03,36014.73,35814.635,36129.7575,36735.56594,37105.65859,,36475.35176,36475.33945,36474.93152,36451.334,36410.79389,35814.27635,,37074.27442,37074.34681,37075.38261,37108.30644,37103.77088,36337.18816,,36346.77479,36346.64401,36347.12295,36404.47751,36487.81244,36628.10551,,36442.08,36442.08,36442.08,37680,39876.98,41286.67,,36405.98,35106.25,35106.25,34760.9,34385.48,31580,
35956.14,36181.06,36227.2025,35900.75625,36093.70875,36784.64906,37068.29984,,36465.64687,36465.63479,36465.23448,36442.07803,36402.29569,35816.928,,37043.85122,37043.92248,37044.9464,37077.68767,37073.98048,36332.66786,,36309.61866,36309.48922,36309.94755,36366.05091,36448.64107,36611.10959,,36405.98,36442.08,36442.08,37680,39876.98,41286.67,,35956.14,35956.14,35106.25,34760.9,34673.9,31580,
36631.27,36293.705,36358.8675,36013.60625,36097.23438,36845.81688,37032.37359,,36468.71396,36468.70211,36468.30921,36445.58159,36406.53595,35832.00841,,37039.22112,37039.29129,37040.30352,37072.85935,37069.94388,36352.99867,,36311.03082,36310.90269,36311.34106,36366.22347,36448.06124,36631.43725,,36631.27,36631.27,36631.27,37680,39876.98,41286.67,,35956.14,35956.14,35106.25,34760.9,34760.9,31580,
36465.3,36548.285,36364.6725,36117.53,36021.31562,36860.28719,36957.03969,,36468.65132,36468.63968,36468.254,36445.9434,36407.61419,35843.62844,,37028.62897,37028.69806,37029.69879,37062.06664,37059.90795,36366.46606,,36303.46364,36303.33681,36303.75586,36357.44671,36438.52576,36641.60914,,36631.27,36631.27,36631.27,37461.99,39876.98,40978.57,,36465.3,35956.14,35106.25,34760.9,34760.9,31580,
37168.82,36817.06,36555.3825,36285.05625,36002.9925,36853.95719,36899.84812,,36481.38166,36481.37023,36480.99156,36459.08661,36421.4543,35867.72283,,37043.67678,37043.74482,37044.73424,37076.91185,37075.47664,36404.71063,,36333.9716,36333.84605,36334.24637,36386.77425,36467.08946,36688.74401,,37168.82,37168.82,37168.82,37168.82,39876.98,40978.57,,36465.3,35956.14,35106.25,34760.9,34760.9,31580,
37266.49,37217.655,36882.97,36555.08625,36058.62375,36860.87469,36851.4325,,36495.52776,36495.51653,36495.14468,36473.63442,36436.68017,35892.92584,,37061.58264,37061.64966,37062.62795,37094.61336,37093.86985,36444.98709,,36368.35697,36368.23268,36368.61486,36420.00755,36499.55487,36738.7046,,37266.49,37266.49,37266.49,37266.49,39876.98,40978.57,,37168.82,36465.3,35956.14,34760.9,34760.9,31580,
37329.4,37297.945,37057.5025,36708.185,36142.025,36833.72031,36800.59797,,36510.41833,36510.40731,36510.0421,36488.91594,36452.62159,35918.57717,,37080.98977,37081.05578,37082.02313,37113.81462,37113.7325,36485.97344,,36404.57902,36404.45597,36404.82057,36455.10508,36533.8815,36789.50719,,37329.4,37329.4,37329.4,37329.4,39876.98,40978.57,,37266.49,36465.3,35956.14,34760.9,34760.9,31580,
36279.82,36804.61,37011.1325,36687.9025,36148.45125,36768.53156,36739.16406,,36506.33695,36506.32612,36505.96737,36485.21513,36449.56316,35924.97085,,37062.80062,37062.86566,37063.82224,37095.41834,37095.96868,36488.60522,,36384.50369,36384.38185,36384.72942,36433.93201,36511.93542,36783.07138,,37329.4,37329.4,37329.4,37329.4,39876.98,40978.57,,36279.82,36279.82,35956.14,34760.9,34760.9,31580,
35891.49,36085.655,36691.8,36623.59125,36219.11312,36654.32781,36680.61531,,36495.55016,36495.53952,36495.18707,36474.7989,36439.7724,35924.38346,,37031.65376,37031.71785,37032.66383,37064.06331,37065.21849,36477.55244,,36345.2539,36345.13327,36345.46432,36393.61053,36470.8397,36756.57072,,36279.82,37329.4,37329.4,37329.4,39876.98,40978.57,,35891.49,35891.49,35891.49,35106.25,34760.9,31580,
35062.49,35476.99,36140.8,36511.885,36206.32063,36503.875,36594.62656,,36470.62737,36470.61692,36470.2706,36450.23701,36415.81966,35909.39401,,36972.91809,36972.98124,36973.91679,37005.1186,37006.85226,36438.21389,,36265.23078,36265.11133,36265.42638,36312.54103,36388.99549,36688.45405,,35891.49,37329.4,37329.4,37329.4,39144.5,40978.57,,35062.49,35062.49,35062.49,35062.49,34760.9,31580,
35677.14,35369.815,35727.735,36392.61875,36203.1125,36395.52,36518.87641,,36456.94656,36456.93628,36456.59593,36436.90775,36403.08381,35905.38963,,36937.13215,36937.19439,36938.11968,36969.12298,36971.40992,36421.15659,,36219.92234,36219.80405,36220.10359,36266.21083,36341.89085,36654.25439,,35677.14,36279.82,37329.4,37329.4,38700,40978.57,,35062.49,35062.49,35062.49,35062.49,34760.9,31580,
34426.17,35051.655,35264.3225,36137.7275,36127.62875,36261.96281,36421.38047,,36422.23243,36422.22233,36421.8878,36402.53616,36369.29041,35880.10383,,36860.08899,36860.15034,36861.06553,36891.86966,36894.68581,36362.20068,,36113.53373,36113.41659,36113.70108,36158.82439,36233.7309,36558.21937,,35677.14,35891.49,37329.4,37329.4,38473.08,40978.57,,34426.17,34426.17,34426.17,34426.17,34426.17,31580,
34192.17,34309.17,34839.4925,35765.64625,36025.35125,36128.18437,36329.25469,,36384.43476,36384.42483,36384.09597,36365.07233,36332.39006,35851.49478,,36777.713,36777.77348,36778.67873,36809.28318,36812.60554,36297.29635,,35999.98845,35999.87244,36000.14233,36044.30456,36118.4391,36454.31258,,34426.17,35677.14,37329.4,37329.4,38108.88,40978.57,,34192.17,34192.17,34192.17,34192.17,34192.17,31580,
35197.12,34694.645,34873.15,35506.975,36031.03063,36037.19187,36249.26219,,36364.47989,36364.47013,36364.14679,36345.44288,36313.30989,35840.49688,,36731.52892,36731.58854,36732.48401,36762.88846,36766.69503,36267.99294,,35941.08699,35940.97208,35941.22783,35984.45119,36057.81584,36404.37237,,35197.12,35677.14,37329.4,37329.4,37680,40978.57,,34192.17,34192.17,34192.17,34192.17,34192.17,31580,
35468.23,35332.675,34820.9225,35274.32875,35991.25688,36032.73906,36163.16313,,36349.54239,36349.53279,36349.21485,36330.82266,36299.22523,35834.29243,,36695.7854,36695.84419,36696.73003,36726.93428,36731.20402,36248.56251,,35898.05824,35897.94443,35898.18645,35940.49255,36013.08992,36369.66342,,35468.23,35468.23,36279.82,37329.4,37680,39876.98,,35197.12,34192.17,34192.17,34192.17,34192.17,31580,
34571.09,35019.66,34857.1525,35060.7375,35874.32,36012.54625,36091.12141,,36320.14648,36320.13705,36319.82435,36301.73617,36270.66101,35813.41306,,36631.75644,36631.81441,36632.69079,36662.69476,36667.40758,36200.30143,,35813.15425,35813.04152,35813.27023,35854.6801,35926.51325,36292.47155,,35468.23,35468.23,35891.49,37329.4,37680,39876.98,,34571.09,34192.17,34192.17,34192.17,34192.17,31580,
34624.27,34597.68,34965.1775,34902.335,35762.96312,35946.36031,36012.25359,,36292.34523,36292.33595,36292.02838,36274.23673,36243.67099,35793.91891,,36571.50133,36571.55851,36572.42555,36602.22933,36607.36596,36155.29028,,35734.39703,35734.28536,35734.50114,35775.03524,35846.10767,36220.85072,,34624.27,35468.23,35677.14,37329.4,37680,39876.98,,34571.09,34571.09,34192.17,34192.17,34192.17,31580,
32208.62,33416.445,34218.0525,34545.60125,35528.74313,35811.22594,35930.25125,,36225.94319,36225.93406,36225.6315,36208.12914,36178.06041,35735.62136,,36435.23784,36435.29424,36436.15211,36465.75586,36471.29789,36033.76716,,35543.0195,35542.90888,35543.11212,35582.79036,35653.10595,36036.06406,,34624.27,35468.23,35677.14,37329.4,37680,39876.98,,32208.62,32208.62,32208.62,32208.62,32208.62,31580,
31384.09,31796.355,33197.0175,34008.97,35200.79438,35649.01438,35824.53359,,36147.84879,36147.8398,36147.54212,36130.32206,36100.7383,35665.43537,,36276.9329,36276.98853,36277.83736,36307.24138,36313.17118,35889.71841,,35320.18835,35320.07876,35320.26984,35359.11159,35428.67457,35819.30684,,32208.62,34624.27,35468.23,37329.4,37680,39876.98,,31384.09,31384.09,31384.09,31384.09,31384.09,31384.09,
32468.66,31926.375,32671.41,33764.28125,34951.00438,35486.16,35778.13406,,36088.98177,36088.97293,36088.68,36071.73546,36042.62505,35614.28697,,36158.07538,36158.13026,36158.9702,36188.17487,36194.47556,35784.65145,,35157.6081,35157.49953,35157.6788,35195.70292,35264.51785,35662.3106,,32468.66,34624.27,35468.23,37329.4,37461.99,39876.98,,31384.09,31384.09,31384.09,31384.09,31384.09,31384.09,
30850.13,31659.395,31727.875,33346.52625,34556.08625,35279.53938,35723.05266,,36005.82539,36005.81669,36005.52842,35988.85284,35960.20449,35538.66543,,35991.98584,35992.03999,35992.87118,36021.87697,36028.53238,35631.90451,,34925.78224,34925.67467,34925.84247,34963.06732,35031.13904,35435.6044,,32468.66,32468.66,35468.23,37329.4,37329.4,39876.98,,30850.13,30850.13,30850.13,30850.13,30850.13,30850.13,
30943.4,30896.765,31411.57,32814.81125,34160.89312,35109.75844,35672.19078,,35926.10216,35926.09359,35925.80986,35909.39689,35881.1997,35466.29904,,35834.01281,35834.06624,35834.8888,35863.69628,35870.69093,35486.84304,,34707.58228,34707.4757,34707.63238,34744.07582,34811.40944,35222.08398,,30943.4,32468.66,35468.23,37329.4,37329.4,39876.98,,30850.13,30850.13,30850.13,30850.13,30850.13,30850.13,
30842.45,30892.925,31276.16,32236.58875,33755.45875,34948.74187,35660.66656,35328.89078,35846.67009,35846.66166,35846.38236,35830.22584,35802.46924,35394.0514,35328.89078,35677.8287,35677.88143,35678.6955,35707.30531,35714.62437,35343.15562,35328.89078,34493.44586,34493.34025,34493.48612,34529.16555,34595.76643,35012.2099,35328.89078,30943.4,32468.66,34624.27,36279.82,37329.4,39876.98,41286.67,30842.45,30842.45,30842.45,30842.45,30842.45,30842.45,29029.04
31710.88,31276.665,31086.715,31879.0625,33469.9,34809.17562,35652.17062,35347.89453,35782.54931,35782.54101,35782.26604,35766.36001,35739.03374,35336.94797,35272.79759,35553.19896,35553.251,35554.05672,35582.46956,35590.09881,35230.62317,35217.57406,34327.60781,34327.50316,34327.63854,34362.5709,34428.44458,34850.23872,35163.20671,31710.88,31710.88,34624.27,35891.49,37329.4,39876.98,41286.67,30842.45,30842.45,30842.45,30842.45,30842.45,30842.45,29029.04
32458.42,32084.65,31488.7875,31608.33125,33255.33313,34737.22313,35606.13859,35374.1882,35731.40886,35731.40069,35731.12995,35715.46863,35688.56276,35292.66292,35229.49947,35455.2333,35455.28467,35456.08215,35484.29882,35492.22464,35144.37015,35132.49355,34202.39258,34202.28888,34202.41407,34236.61585,34301.76809,34728.51546,35037.82302,32458.42,32458.42,32468.66,35677.14,37329.4,39876.98,41286.67,31710.88,30842.45,30842.45,30842.45,30842.45,30842.45,29029.04
